"","id","submitdate","lastpage","startlanguage","seed","token","startdate","datestamp","ipaddr","refurl","transdisciplinaryExp.rate.","age","academicAge","familiarWithSI.response.","projectReference","projectReferenceNo","contribToSI.rate.","motivation.pheno.","motivation.prob.","motivation.welfare.","benefitForNonAcademy","impulseForNonAcad.soc.","impulseForNonAcad.econ.","impulseForNonAcad.ecol.","impulseForNonAcad.health.","impulseForNonAcad.tech.","impulseForNonAcad.other.","groupsInvolved.res.","groupsInvolved.busi.","groupsInvolved.civsoc.","groupsInvolved.policy.","groupsInvolved.citiz.","groupsInvolved.media.","groupsInvolved.welfare.","natureOfInvolvement.res.","natureOfInvolvement.busi.","natureOfInvolvement.civsoc.","natureOfInvolvement.policy.","natureOfInvolvement.citiz.","natureOfInvolvement.media.","natureOfInvolvement.welfare.","targetGroupsGoals.socneeds.","targetGroupsGoals.socgroups.","targetGroupsGoals.improve.","targetGroupsGoals.empower.","targetGroupsGoals.diversity.","concepts.pub.","concepts.data.","concepts.code.","concepts.infra.","concepts.review.","concepts2","concepts3","impactTargetGroup.pub.","impactTargetGroup.busi.","impactTargetGroup.socgr.","impactTargetGroup.welfare.","impactTargetGroup.civsoc.","impactTargetGroup.policy.","impactTargetGroup.acad.","kindOfChange.pub.","kindOfChange.busi.","kindOfChange.socgr.","kindOfChange.welfare.","kindOfChange.civsoc.","kindOfChange.policy.","kindOfChange.acad.","kindOfChangeOther","adoptByPolicy.rate.","adoptByPolicyHow.SQ001.","adoptByPolicyHow.SQ002.","adoptByPolicyHow.SQ003.","adoptByPolicyHow.other.","Impactstatements.capab.","Impactstatements.emanc.","Impactstatements.understanding.","Impactstatements.mitig.","Impactstatements.unknown.","Impactstatements.unaddressed.","dissChannels.peer.","dissChannels.mono.","dissChannels.conf.","dissChannels.policy.","dissChannels.trad.","dissChannels.prof.","dissChannels.web.","dissChannels.socmed.","dissChannels.platf.","dissChannels.consult.","dissChannels.events.","dissChannels.public.","scalabilityRating.up.","scalabilityRating.out.","scalabilityRating.deep.","interestInSummary","SIthroughSNSF","resultsHighlight","feedback","thankYou"
"232",267,"2021-10-08 11:52:11",9,"en",547363603,"vCf2a2aQMegrATn","2021-10-08 11:46:20","2021-10-08 11:52:11","131.130.161.85","",7,"40ies","e",0,"Y",NA,NA,10,8,8,1,"","","","Y","","",2,0,1,1,1,0,1,"cocr","","cons","contr","cons","","cons",1,1,1,0,0,0,0,0,0,0,"Y","Y",3,0,5,5,5,5,8,"und","","und","und","und","und","und","",2,"","","","",7,6,6,5,6,7,1,1,1,0,0,0,1,0,0,0,1,1,98,98,98,1,"","","",NA
"233",268,"2021-10-08 13:18:43",9,"en",1615613548,"76VRHCe3JisXJHT","2021-10-08 13:05:34","2021-10-08 13:18:43","129.194.183.29","",7,"50ies","e",2,"Y",NA,NA,10,10,4,0,"Y","","","","","",1,0,0,1,0,0,0,"contr","","","contr","","","",NA,NA,NA,NA,NA,1,1,0,1,1,"N","N",0,7,0,0,0,0,5,"","und","","","","","und","",99,"","","","",0,0,0,0,0,0,1,0,1,NA,1,1,1,0,1,0,1,NA,10,99,99,0,"","","",NA
"234",269,"2021-10-08 15:02:01",9,"en",747566103,"7pEf5UFhyFHiFJ0","2021-10-08 14:45:45","2021-10-08 15:02:01","2a02:aa16:387f:3680:21cd:500f:4d23:8a75","",5,"60ies","e",5,"Y",NA,2,10,7,5,2,"Y","","","","","",1,0,0,0,2,0,2,"cons","","","","","","colla",0,0,1,1,0,1,0,0,0,0,"N","Y",0,0,0,2,0,0,3,"","","","","","","und","",0,"","","","",2,2,4,0,2,8,1,0,1,0,0,1,1,0,0,0,1,0,NA,NA,NA,0,"","","",NA
"235",270,"2021-10-08 16:37:19",9,"en",1022081734,"FkoSazaZIot3moU","2021-10-08 16:15:14","2021-10-08 16:37:19","146.4.19.34","",3,"40ies","e",0,"Y",NA,NA,10,6,NA,1,"","","","Y","","",1,1,1,1,0,1,1,"colla","colla","","","","","",0,0,1,1,1,1,1,0,1,1,"N","N",NA,3,0,5,1,5,10,"","und","","und","","awar","und","",NA,"","","","",NA,99,99,99,99,NA,1,0,0,1,1,1,0,0,0,1,1,1,NA,NA,NA,0,"","","",NA
"236",271,"2021-10-08 16:32:23",9,"en",324379323,"KINyFhdatTzMai3","2021-10-08 16:22:28","2021-10-08 16:32:23","130.60.63.231","",2,"50ies","e",0,"Y",NA,NA,10,5,0,0,"","","","","","",2,0,0,2,0,1,0,"colla","","","contr","","contr","",NA,NA,NA,NA,NA,0,0,0,0,1,"N","N",0,0,0,0,0,6,8,"","","","","","att","und","",2,"","","","",0,0,3,2,2,3,1,1,1,0,0,1,1,0,0,0,0,0,6,8,4,1,"","","I do not believe that the issues of the project addressed (i.e. ""Gestures of Transition"") can be linked into the frame of this questionnaire, since it was an almost exclusively academic project.",NA
"237",272,"2021-10-13 15:28:03",9,"en",118633258,"ONqocSR6NCrLJ8D","2021-10-08 17:37:01","2021-10-13 15:28:03","192.135.27.141","",7,"50ies","e",8,"Y",NA,8,9,NA,NA,1,"","","","Y","Y","fundamental science",2,2,0,2,2,2,2,"cocr","cocr","","cocr","cons","","cons",NA,1,NA,NA,1,1,NA,1,1,NA,"Y","N",8,8,NA,8,NA,10,10,"und","","","und","","und","und","",10,"Y","","","",10,9,8,NA,10,10,1,1,1,1,1,1,1,1,1,0,0,1,10,9,9,1,"I had issues on loosing data in this long survey...","We worked with a some companies in Switzerland developing with them products. For some cases we succeded to sell them to Chinese clleagues for other research projects. Additionally we developed some medical diagnostic project and also a patent. The problem is that it is very hard to have such projects really tested in hospitals. It would be great if there would be a mediation between technology development and actual production for medical purposes. Kind of a test platform from which industry/hospitals/companies in general could become inspired to bring a research project to the level of being really used.","",NA
"238",273,"2021-10-08 18:43:56",9,"en",1063768577,"hucDfzyzSmdBqPh","2021-10-08 18:24:17","2021-10-08 18:43:56","62.202.190.144","",10,"70p","e",5,"Y",NA,8,10,10,10,2,"","","Y","","","",0,0,1,2,0,0,0,"","","contr","contr","","","",0,0,1,0,0,0,0,0,0,1,"N","Y",1,1,1,0,10,10,10,"","","","","awar","beh","awar","",8,"","Y","","influence work of international organizations",10,8,10,4,10,10,0,1,0,0,0,0,0,0,0,0,0,0,8,8,8,0,"The questionnaire should include questions relating to legal and economic problems more specifically. ","The researcher involved in the study was a member of the UNEP expert group on the subject and able to convey results and influence agenda setting in the field. ","The work was executed as a PhD in international law under my supervision. ",NA
"239",274,"2021-10-08 21:02:23",9,"en",698577729,"HAAAuhyf8DyoMVd","2021-10-08 20:55:27","2021-10-08 21:02:23","89.206.112.11","",3,"40ies","e",2,"Y",NA,NA,8,8,2,0,"","","Y","Y","","",1,0,0,0,0,0,0,"colla","","","","","","",NA,NA,NA,NA,NA,1,0,0,0,0,"N","N",0,0,0,0,0,0,6,"","","","","","","und","",0,"","","","",0,0,0,0,8,0,1,1,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,0,"","","",NA
"240",275,"2021-10-08 22:12:51",9,"en",2138871288,"IGXRb1pczHLoQfG","2021-10-08 21:52:28","2021-10-08 22:12:51","213.55.220.62","",10,"50ies","e",5,"Y",NA,7,10,2,7,2,"Y","","Y","","","open poetic spaces",2,1,0,0,1,1,0,"colla","cons","","","contr","cons","",0,0,1,1,1,1,1,1,1,1,"Y","Y",8,1,5,2,2,5,7,"att","","att","","","att","beh","",3,"Y","","","",8,9,9,99,9,10,1,1,1,0,1,1,1,0,1,1,1,1,8,8,10,1,"","","There is an oxymoron here: I see artistic practices as a very valuable contribution to a society, who is obsessed with ""problem solving"", ""innovation"" and ""optimisation"", and by this often missing what is at stake. We have to learn, not to exploit everything and every bit of time, but to allow for a poetic space/time. There is more than consumption and efficiancy, which also needs to be articulated. ",NA
"241",276,"2021-10-08 22:45:29",9,"en",294979312,"sNjsWuOP3GILajz","2021-10-08 22:36:14","2021-10-08 22:45:29","2001:1715:4e28:1fa0:4880:fc58:8f37:4784","",2,"50ies","e",5,"Y",NA,2,10,10,1,1,"","","","","","",1,0,0,0,0,1,0,"cons","","","","","contr","",0,0,0,1,1,1,1,1,0,0,"N","N",1,0,1,0,0,2,3,"","","","","","","und","",3,"","Y","","",0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,NA,NA,NA,0,"","","",NA
"242",277,"2021-10-09 13:18:57",9,"en",211183780,"qmcXCGLajgWi4E3","2021-10-09 13:06:25","2021-10-09 13:18:57","2a02:1205:34e4:5d50:71a7:922:a4c8:346f","",7,"50ies","e",5,"Y",NA,7,10,9,6,1,"Y","","","","","",2,0,1,2,2,0,0,"contr","","cons","contr","contr","","",1,1,1,1,1,1,0,0,0,0,"N","Y",6,0,6,1,0,8,8,"awar","","awar","","","beh","beh","",6,"Y","","","changed participatory  ways of doing",7,6,9,6,8,8,1,1,1,0,0,1,1,0,0,1,1,0,7,7,7,1,"SNSF is a bottom-up funding instrument and supports fundamental research. It is important to maintain these values. My project, as others I do, was motivated by fundamental research interests. I didn't design the project FOR the citizens and other stake holders, and I didn't develop it FOR supporting societal change in the first place. BUT I consider that social innovation can be crucially provided by fundamental research too. The advantage is that in that case research is done in agreement with higher standards; in return social innovation brings interesting and important ethical and political commitments that can benefit the research process itself. It is a a win win situation and process.","","",NA
"243",278,"2021-10-09 14:22:36",9,"en",863015467,"vylKrDjjyTp88BC","2021-10-09 14:03:43","2021-10-09 14:22:36","194.11.134.2","",7,"40ies","e",1,"Y",NA,NA,10,8,5,0,"","","","Y","","",2,0,0,0,0,0,0,"colla","","","","","","",NA,NA,NA,NA,NA,1,1,0,0,0,"N","N",0,0,2,2,0,0,2,"","","","","","","","",0,"","","","",2,2,0,0,2,5,1,0,1,0,0,0,0,0,0,0,1,1,NA,NA,NA,0,"","","",NA
"244",279,"2021-10-09 16:29:09",9,"en",1472011924,"kHx1Iu4RFuakGIh","2021-10-09 16:20:07","2021-10-09 16:29:09","85.0.39.35","",5,"50ies","e",2,"Y",NA,NA,10,7,6,1,"","","","","Y","",0,0,0,0,0,0,0,"","","","","","","",0,0,1,0,0,0,0,0,0,0,"N","N",7,5,0,0,0,0,0,"awar","att","","","","","","",2,"","","","",0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,1,10,98,98,0,"","It is difficult to asses a scientific project in engineering in such a way but our project results have led to a patent and the creation of a start-up company, in a very technical field so not directly related to social aspects, but with the aim to improve materials sustainability and the move towards a circular economy...this has social impacts but I cannot assess them yet.","In general, SNF is rather focused on scientific excellence and I find it interesting and a bit puzzling as well that it would be assessing the social innovation side of the projects, when for many of the engineering ones at least this was never formalised.",NA
"245",280,"2021-10-09 18:25:15",9,"en",811629297,"7VkMdkHMAakD9c5","2021-10-09 18:19:39","2021-10-09 18:25:15","84.17.52.247","",7,"50ies","e",7,"Y",NA,6,9,7,9,0,"","","","","","gaining knowledge",1,0,0,0,0,0,0,"cons","","","","","","",NA,NA,NA,NA,NA,0,0,0,0,0,"N","N",8,2,2,1,1,1,8,"und","","","","","","und","",0,"","","","",2,2,6,4,6,4,1,1,1,0,0,0,0,0,0,0,0,0,7,6,5,1,"","","",NA
"246",281,"2021-10-09 22:35:39",8,"en",1101354413,"zVXeXzoaLvhC0kQ","2021-10-09 22:25:58","2021-10-15 13:30:50","130.92.144.54","",4,"60ies","e",1,"Y",NA,NA,10,10,5,0,"","","","","","curiosity, basic science",2,2,0,1,0,1,0,"colla","contr","","cons","","cons","",NA,NA,NA,NA,NA,1,1,0,1,1,"N","Y",1,3,0,0,1,3,10,"","att","","","","awar","und","",6,"","Y","","",2,2,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,NA,NA,NA,1,"","","",NA
"247",282,"2021-10-10 08:55:00",9,"en",912638066,"pfD2vSXZMng52ba","2021-10-10 08:42:54","2021-10-10 08:55:00","2001:1713:ea72:a390:21af:5127:61ce:3783","",7,"60ies","e",4,"Y",NA,NA,8,2,0,0,"","","","","","interest expressed by non specialists",1,0,0,0,1,1,0,"colla","","","","cons","cons","",NA,NA,NA,NA,NA,1,0,1,0,1,"N","N",0,0,1,4,0,0,10,"","","","und","","","und","",0,"","","","",0,0,1,0,4,4,0,1,0,0,0,1,1,0,0,0,0,0,98,98,98,0,"","","I don't think our project (publishing an unknown 16th century document) is likely to have any direct impact on contemporary social issues. All the same, it has to be done in order to improve our understanding of the past and, therefore, of our society.",NA
"248",283,"2021-10-10 11:00:08",9,"en",1235795350,"tx6eQ9Gzz7JZT1v","2021-10-10 10:51:31","2021-10-10 11:00:08","31.165.199.211","",8,"50ies","e",5,"Y",NA,5,5,5,8,1,"","","Y","","","",0,0,0,0,0,0,0,"","","","","","","",0,0,1,0,0,1,1,1,0,0,"N","N",2,NA,0,0,0,0,8,"","","","","","","und","",0,"","","","",8,0,8,0,0,8,1,0,1,0,0,0,1,0,0,0,0,1,NA,NA,NA,1,"","","",NA
"249",285,"2021-10-10 17:36:43",9,"en",230186025,"cb4o5sAVjuSKoqt","2021-10-10 17:24:53","2021-10-10 17:36:43","2a02:1205:34e5:8670:19e:655:9b81:68c9","",10,"60ies","e",10,"Y",NA,10,10,10,10,2,"Y","","","","","",2,0,2,1,2,1,2,"colla","","contr","cons","cocr","cons","colla",1,1,1,1,1,1,0,0,0,1,"N","Y",10,5,0,10,0,10,10,"und","other","","und","","und","und","not applicable",10,"Y","","","",10,10,10,10,10,10,1,1,1,1,0,1,1,1,0,1,1,1,10,99,10,1,"","A consistent phonological orthography of the native languages has been provided to two native Himalayan language communities, both in the native Devanāgarĩ and dBu-can scripts as well as in Roman script.","The outcome of our project will enduring benefit future generations of two native Himalayan language communities.",NA
"250",286,"2021-10-11 10:16:48",9,"en",331365518,"EuDaeGyEGFNLHgW","2021-10-11 10:03:02","2021-10-11 10:16:48","77.58.163.173","",3,"50ies","e",0,"Y",NA,NA,8,8,1,2,"","Y","","","","veterinary medicine health problem",0,1,0,0,1,0,0,"","cons","","","cons","","",0,0,0,0,1,1,1,0,0,0,"N","N",0,0,0,0,0,1,4,"","","","","","","att","",99,"","","","",2,2,99,99,99,2,1,0,1,0,0,1,0,0,0,1,1,1,NA,NA,NA,1,"","","",NA
"251",287,"2021-10-11 12:05:33",9,"en",1397355435,"Fma4uj3YwyCsGDk","2021-10-11 10:59:32","2021-10-11 12:05:33","195.176.29.132","",8,"50ies","e",3,"Y",NA,NA,3,2,3,2,"","","","","","an artistic question related to practice",2,2,0,0,0,1,0,"cocr","colla","","","","cons","",0,0,0,0,1,1,1,0,0,0,"N","N",10,10,0,0,0,0,8,"other","beh","","","","","und","Other: To impact the quality of artistic experience of audiences.
The target groups are: 
a) audiences of contemporary electronic music («general population»)
b) Practitioners, artists working in the field («non-academic», «business»)",0,"","","","",10,0,0,0,10,7,0,1,0,0,1,0,1,1,1,1,0,1,99,5,99,1,"","The information provided in our database (open source) about the performance of musical works using technology can help electroacoustic performers to increase the quality of their artistic work and therefore to offer audiences a better artistic experience. 

The release of related recordings help to disseminate these works and to increase the awareness about this relatively new artistic practice among the general public.","I tried to understand the questions from the perspective of artistic practice:  e.g. customers=audiences; business=artistic community, etc. 
I would have very much appreciated, if artistic practices would have been taken into account by the design and wording of the survey. It seems to be more addressed to natural and social sciences as the traditional applied research fields. Arts are today an important part of the scientific community.

",NA
"252",288,"2021-10-11 11:15:06",9,"en",303250237,"aISXErwGjrNh0Wf","2021-10-11 11:06:37","2021-10-11 11:15:06","129.194.148.218","",10,"50ies","e",2,"Y",NA,NA,3,6,5,1,"","","","","","",0,2,0,0,0,1,0,"","","","","","","",0,0,0,0,0,1,1,1,1,0,"N","N",3,4,6,1,0,0,6,"und","und","und","","","","und","",3,"","","","",2,3,1,0,4,6,1,0,0,0,1,0,1,1,NA,1,1,0,4,4,2,1,"","","",NA
"253",289,"2021-10-11 13:36:04",9,"en",2005100923,"jAIbKac0iM0mjXs","2021-10-11 12:45:05","2021-10-11 13:36:04","79.9.100.205","",8,"60ies","e",7,"Y",NA,8,10,5,8,2,"Y","","","","","",2,0,1,1,2,1,1,"cocr","","contr","cons","contr","cons","contr",0,1,0,1,1,1,0,0,0,1,"Y","Y",8,2,9,10,7,7,10,"awar","","att","att","awar","awar","und","",8,"","Y","","",7,9,10,99,10,10,1,1,1,0,0,1,1,0,1,0,1,1,99,8,9,1,"The interdisciplinarity of the reserach network located at five universities in the german and frensh speaking part of Switzerland was very inspiring. The exchange with other national and international research programms researching in the reappraisal of injustice happend in the past in the area of foster care was an innovative perspective. ","Our sinergia project was a forerunner in the growing societal attention towards the history of Child Care in Switzerland. In this position the results contributed to the following process of reappraisal of injustice in the UEK administrative detention and the nationale Research Programme ""Welfare and coercion"". It was not a special event, but the process of reappraisal in its continuation and political effectiveness that became important for the people concerned as well as for the public awarness of injustice commitd in history.   ","",NA
"254",290,"2021-10-14 22:00:47",9,"en",260782485,"fw8r96g4waJ9sUx","2021-10-11 20:54:08","2021-10-14 22:00:47","188.154.215.80","",2,"50ies","e",6,"Y",NA,8,10,7,5,2,"Y","Y","","","","",2,0,1,1,0,0,0,"colla","","cons","cons","","","",0,0,1,0,1,1,1,0,0,0,"N","Y",5,0,5,2,10,0,0,"awar","","att","","beh","","","",8,"Y","Y","Y","",8,1,8,1,3,0,1,0,1,NA,1,1,1,0,1,1,1,1,10,10,10,1,"","","",NA
"255",291,"2021-10-12 08:56:55",9,"en",427153471,"IjcVqfNeNa4R8qx","2021-10-12 08:40:28","2021-10-12 08:56:55","2a04:ee41:81:2022:843a:dcb8:f7c3:d7c8","",7,"40ies","d",6,"Y",NA,8,10,10,10,2,"Y","","","Y","","a specific educational problem",2,NA,NA,2,NA,NA,2,"colla","","","cons","","","cons",1,1,1,1,1,1,0,0,0,0,"Y","Y",5,0,9,8,0,8,9,"und","","awar","beh","","und","other","contributing to a theoretical debate about the specific phenomenon",8,"","Y","","contributing to the discussion about educational challenges / contemporary debate about education of children in their early years",7,8,9,99,6,9,1,1,1,0,0,1,1,0,0,0,1,0,99,99,8,1,"","","",NA
"256",293,"2021-10-12 10:47:47",9,"en",1926298223,"1WKh5qVeTpqutvW","2021-10-12 10:37:25","2021-10-12 10:47:47","2001:620:610:500:90d1:eddc:edf1:b6cf","",7,"50ies","e",8,"Y",NA,9,10,8,10,2,"Y","","","","","",1,0,0,1,2,2,2,"contr","","","cons","cons","colla","cocr",1,1,1,1,1,1,1,0,0,1,"Y","Y",6,0,6,6,3,3,8,"und","","beh","beh","beh","beh","und","",2,"","","","",6,4,8,4,8,8,1,1,1,0,1,1,0,1,0,1,0,1,7,7,6,1,"","","",NA
"257",294,"2021-10-12 14:31:53",9,"en",1241173520,"8lGkNJuH9iqsOoa","2021-10-12 14:01:47","2021-10-12 14:31:53","130.92.207.214","",9,"60ies","e",9,"Y",NA,7,10,8,10,2,"Y","","","","","",2,0,1,2,2,1,0,"cocr","","contr","colla","contr","cons","",1,0,1,1,1,1,1,0,0,1,"Y","Y",6,2,7,8,7,9,9,"awar","","att","beh","beh","beh","att","",7,"Y","Y","","",7,8,9,8,10,10,1,1,1,1,1,1,1,0,0,1,1,1,10,10,10,1,"-","We pioneered a nation-wide work-field specific (penal institution) survey of specific work situation, load, attitudes, commitment etc. with institutional social climate climate measurement. This allows for the first time  (a) to fully appreciate the situation of staff in the Swiss prison system, (b) to provide empirically based information for the management of prisons and the cantonal prison systems as well as for policy makers on different levels and (c) to situate these findings in differentiated context relevant outcome  measured by the social climate. Our work has significantly contributed to the current trend of an increasing focus on staff as a main driver of the institutional performance and quality of the penal system and on social climate as a context sensitive alternative measurement (alternative to recidivism) of the system's output and outcome.","-",NA
"258",295,"2021-10-12 16:17:31",9,"en",6537549,"SbEnZazPtXlQxUR","2021-10-12 15:44:52","2021-10-12 16:17:31","2a02:1205:5031:43b0:ec0d:1b0b:287f:87e1","",2,"50ies","e",3,"Y",NA,NA,10,10,10,2,"","","","Y","","",0,1,0,0,0,0,0,"","cons","","","","","",0,0,1,0,0,1,0,0,0,0,"N","N",3,3,0,4,0,0,7,"und","und","","","","","und","",99,"","","","",99,99,99,99,99,99,1,0,1,0,0,1,0,0,0,0,0,0,8,99,99,1,"","","This specific project was designed to provide a scientific rationale for the preclinical testing of a novel drug produced by a company for human use in the future. Whereas the results were promising (basically providing proof-of-concept) and the company was also interested, the second stage of the project (submitted with commitment from the company) did not receive funding from SNF. 

Whereas we still believe that this specific drug/drug target could bring a clinical benefit for this still poorly treatable disease entity, the small scale of the project and marginal financing led to delay in project completion (publication currently pending) and hindered its translation to societal impact. 
",NA
"259",296,"2021-10-12 16:42:25",9,"en",255223389,"UYxk9ojg7DOP3wl","2021-10-12 16:31:54","2021-10-12 16:42:25","51.154.222.72","",10,"40ies","d",0,"Y",NA,NA,10,7,5,1,"","","","Y","","",2,0,0,0,1,1,1,"cocr","","","","cons","contr","cons",0,0,1,0,0,1,1,1,0,0,"N","N",5,7,0,6,0,0,10,"und","awar","","und","","","und","",99,"","","","",99,99,99,99,99,9,1,1,1,0,1,0,1,1,0,0,0,1,7,99,99,1,"","","",NA
"260",297,"2021-10-12 18:12:50",9,"en",1054662077,"JAztz7PdeOpfKFx","2021-10-12 17:27:04","2021-10-12 18:12:50","128.179.163.212","",2,"50ies","e",3,"Y",NA,NA,10,7,7,0,"","","","Y","Y","",1,0,0,0,0,0,0,"cocr","","","","","","",NA,NA,NA,NA,NA,1,1,0,0,0,"N","N",1,3,0,1,0,0,4,"","awar","","","","","awar","",0,"","","","",6,99,99,3,10,6,1,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,"","","In the era of Covid-19, the idea of targeting Furin or related proteases has seen a major revival. A key contribution of our project is to provide a genetic basis to define essential functions of this family of proteases during development and now in cancer. Probably the greatest surprise is our finding how Furin regulates the activation of key substrates such as Activin-A in a far more complex multistep cascade involving several additional proteases and Activin-interacting factors that includes novel potentially druggable targets. My reservation about this survey is that it reflects a ""world view"" where societal impact seems to be measured nowadays by the level of media noise (and hype) that is created by individual players, even if such noise is just that: Noise.",NA
"261",298,"2021-10-12 17:54:21",9,"en",1294703954,"BE7pMgM21HY9yHA","2021-10-12 17:41:12","2021-10-12 17:54:21","129.194.147.59","",7,"60ies","e",3,"Y",NA,NA,10,10,7,1,"Y","","","","","",2,0,0,1,1,1,2,"cocr","","","cons","contr","colla","colla",0,1,0,1,1,1,0,0,0,1,"Y","N",6,0,8,7,0,2,10,"und","","awar","att","","","beh","",2,"","","","",3,5,8,99,10,10,1,1,1,NA,1,1,1,0,0,1,1,1,98,98,4,1,"","The exhibition ""Voie"" lactées"" showed in Geneva, Brussels and Lessines (Belgium) ""Voies lactées: l’Allaitement: Représentations et politiques» in 2018. ","",NA
"262",299,"2021-10-12 18:14:08",9,"en",1235577330,"zBbLu9UxtFqSaa4","2021-10-12 17:59:25","2021-10-12 18:14:08","193.247.16.205","",4,"60ies","e",3,"Y",NA,NA,10,2,2,1,"","","","","","local and regional history and identity",1,0,0,0,1,1,0,"contr","","","","cons","cons","",0,1,0,1,1,1,1,0,0,1,"N","Y",3,1,6,4,1,2,10,"und","","und","und","","","und","",2,"","","","",2,1,1,0,3,8,1,1,1,0,1,1,1,0,NA,1,1,1,8,9,98,1,"","the ""Urkundenbuch"" is the place to look for reference dates for jubilees (first mention of villages, families, acquisition of rights etc.)","",NA
"263",301,"2021-10-13 14:09:08",9,"en",1293876261,"I14NPaBClTtAx4z","2021-10-13 13:39:40","2021-10-13 14:09:08","129.194.131.40","",6,"50ies","e",6,"Y",NA,8,9,9,9,1,"","","Y","Y","","",0,2,0,2,0,0,2,"","colla","","colla","","","cons",1,0,1,0,1,1,1,0,0,1,"N","Y",8,1,1,7,1,8,8,"awar","","","und","","beh","und","",8,"","","Y","",1,1,8,1,5,5,1,0,1,1,0,0,0,0,0,0,0,0,8,8,8,1,"","My project relies on the active field of ""utilization of bacteriophages as therapeutic solution"". Our results showed that bacteriophages alter the expression of bacterial virulence factors. Our recommandations, relayed by the EMA and experts in the field suggested a deeper control of molecular events mediated by bacteriophages in order to avoid lysogeny and constrained bacterial lysis. ","",NA
