Funding;Funding_Submitted;Funding_SuccessRate;FundingInstrumentGaLevel1;FundingInstrumentReporting;Grants;Grants_Submitted;Grants_SuccessRate;MainDisciplineLevel1;MainDisciplineLevel2;Year
0.000000;34000.000000;0.000000;Science communication;International Exploratory Workshops;0;1;0.000000;Humanities and Social Sciences;Theology & religious studies, history, classical studies, archaeology, prehistory and early history;2005
15003235.000000;29445432.000000;0.509500;Project funding;Project funding (Div. I-III);70;106;0.660400;Humanities and Social Sciences;Theology & religious studies, history, classical studies, archaeology, prehistory and early history;2006
0.000000;612587.000000;0.000000;Programmes;SCOPES;0;4;0.000000;Biology and Medicine;Basic Biological Research;2009
1507148.000000;10183530.000000;0.148000;Programmes;Sinergia;1;4;0.062500;Mathematics, Natural- and Engineering Sciences;Mathematics;2018
0.000000;10830000.000000;0.000000;Infrastructure;Roadmap Research Infrastructure;0;2;0.000000;Biology and Medicine;Basic Biological Research;2019
450768.000000;1453216.000000;0.310200;Programmes;Research partnership North/South;1;3;0.333300;Biology and Medicine;Basic Medical Sciences;2010
26000.000000;35000.000000;0.742900;Science communication;International Exploratory Workshops;2;2;1.000000;Biology and Medicine;Basic Medical Sciences;2010
617160.000000;897160.000000;0.687900;Programmes;NRP 75 Big Data;1;2;0.500000;Mathematics, Natural- and Engineering Sciences;Chemistry;2016
0.000000;781200.000000;0.000000;Programmes;Research partnership North/South;0;2;0.000000;Mathematics, Natural- and Engineering Sciences;Physics;2008
1506330.000000;4128602.000000;0.364900;Infrastructure;R'EQUIP;8;12;0.666700;Mathematics, Natural- and Engineering Sciences;Engineering Sciences;2008
1320380.000000;2569893.000000;0.513800;Careers;Fellowships;17;32;0.531300;Mathematics, Natural- and Engineering Sciences;Environmental Sciences;2013
0.000000;497328.000000;0.000000;Careers;Marie Heim-Voegtlin grants;0;2;0.000000;Biology and Medicine;Preventive Medicine (Epidemiology/Early Diagnosis/Prevention);2011
1948951.000000;3074377.000000;0.633900;Programmes;Sinergia;2;3;0.666700;Biology and Medicine;General Biology;2010
3437999.530000;19359911.870000;0.177600;Programmes;Sinergia;1;7;0.047400;Biology and Medicine;Experimental Medicine;2020
4366879.000000;18474910.000000;0.236400;Careers;SNSF Professorships;4;15;0.266700;Mathematics, Natural- and Engineering Sciences;Engineering Sciences;2009
32025.000000;51000.000000;0.627900;Science communication;International Exploratory Workshops;1;3;0.333300;Mathematics, Natural- and Engineering Sciences;Environmental Sciences;2009
23950.000000;26450.000000;0.905500;Careers;International short research visits;3;3;1.000000;Mathematics, Natural- and Engineering Sciences;Earth Sciences;2013
1255253.000000;1799725.000000;0.697500;Programmes;r4d (Swiss Programme for Research on Global Issues for Development);3;4;0.750000;Mathematics, Natural- and Engineering Sciences;Environmental Sciences;2013
7416348.000000;16151071.000000;0.459200;Careers;Fellowships;87;170;0.511800;Biology and Medicine;Basic Biological Research;2016
195000.000000;979950.000000;0.199000;Programmes;SCOPES;1;4;0.250000;Humanities and Social Sciences;Ethnology, social and human geography;2009
37000.000000;46580.000000;0.794300;Science communication;Scientific Exchanges;3;4;0.750000;Mathematics, Natural- and Engineering Sciences;Earth Sciences;2017
329207.000000;714707.000000;0.460600;Careers;SNSF Professorships;1;1;1.000000;Humanities and Social Sciences;Theology & religious studies, history, classical studies, archaeology, prehistory and early history;2020
9530.000000;9530.000000;1.000000;Science communication;International Exploratory Workshops;1;1;1.000000;Humanities and Social Sciences;Ethnology, social and human geography;2017
632967.000000;2584272.000000;0.244900;Programmes;NRP 68 Sustainable Use of Soil as a Resource;1;6;0.166700;Mathematics, Natural- and Engineering Sciences;Engineering Sciences;2012
1242371.000000;2538707.000000;0.489400;Careers;Fellowships;19;29;0.655200;Humanities and Social Sciences;Psychology, educational studies;2006
0.000000;412611.000000;0.000000;Infrastructure;Research Infrastructure;0;1;0.000000;Biology and Medicine;Social Medicine;2010
1563243.000000;5000564.000000;0.312600;Programmes;ProDoc;7;15;0.466700;Biology and Medicine;Basic Biological Research;2011
22830.000000;22830.000000;1.000000;Careers;International short research visits;3;3;1.000000;Mathematics, Natural- and Engineering Sciences;Environmental Sciences;2017
0.000000;195000.000000;0.000000;Programmes;SCOPES;0;1;0.000000;Mathematics, Natural- and Engineering Sciences;Astronomy, Astrophysics and Space Sciences;2015
28165.000000;62409.000000;0.451300;Science communication;Publication grants;5;9;0.555600;Humanities and Social Sciences;Psychology, educational studies;2007
36870.000000;40995.000000;0.899400;Careers;International short research visits;6;6;1.000000;Mathematics, Natural- and Engineering Sciences;Physics;2013
18570.000000;20820.000000;0.891900;Careers;International short research visits;3;3;1.000000;Humanities and Social Sciences;Theology & religious studies, history, classical studies, archaeology, prehistory and early history;2012
150000.000000;150000.000000;1.000000;Careers;MD-PhD fellowships;1;1;1.000000;Biology and Medicine;Preventive Medicine (Epidemiology/Early Diagnosis/Prevention);2007
0.000000;2632213.000000;0.000000;Programmes;Bilateral programmes;2;5;0.400000;Biology and Medicine;Social Medicine;2009
3620673.000000;12808276.000000;0.282700;Programmes;Sinergia;2;8;0.250000;Biology and Medicine;Basic Medical Sciences;2015
300000.000000;300000.000000;1.000000;Careers;MD-PhD fellowships;2;2;1.000000;Biology and Medicine;Experimental Medicine;2006
296500.000000;296500.000000;1.000000;Science communication;Agora;3;3;1.000000;Biology and Medicine;Basic Biological Research;2020
90522.000000;154892.000000;0.584400;Science communication;Open Access Article;39;58;0.672400;Biology and Medicine;Clinical Medicine;2019
90890.000000;111330.000000;0.816400;Careers;International short research visits;15;18;0.833300;Humanities and Social Sciences;Sociology, social work, political sciences, media and communication studies, health;2014
0.000000;1307214.000000;0.000000;Programmes;NRP 75 Big Data;0;1;0.000000;Mathematics, Natural- and Engineering Sciences;Physics;2016
178586.000000;994879.000000;0.179500;Programmes;SCOPES;1;6;0.166700;Humanities and Social Sciences;Linguistics and literature, philosophy;2015
1707761.000000;1954187.000000;0.873900;Programmes;NRP 56 (Language Diversity and Linguistic Competence in Switzerland);8;9;0.888900;Humanities and Social Sciences;Sociology, social work, political sciences, media and communication studies, health;2005
0.000000;221884.000000;0.000000;Science communication;Agora;0;2;0.000000;Biology and Medicine;Experimental Medicine;2019
0.000000;761150.000000;0.000000;Programmes;NRP 74 Smarter Health Care;0;2;0.000000;Humanities and Social Sciences;Ethnology, social and human geography;2016
129511.000000;259451.000000;0.499200;Programmes;Bridge - Proof of Concept;1;2;0.500000;Humanities and Social Sciences;Art studies, musicology, theatre and film studies, architecture;2020
4659066.000000;18880629.000000;0.246800;Careers;SNSF Professorships;4;13;0.307700;Mathematics, Natural- and Engineering Sciences;Chemistry;2017
0.000000;7190861.000000;0.000000;Careers;EURYI (European Young Investigators);0;5;0.000000;Biology and Medicine;Basic Medical Sciences;2005
1144912.000000;2076376.000000;0.551400;Careers;Fellowships;15;25;0.600000;Mathematics, Natural- and Engineering Sciences;Environmental Sciences;2014
26800.000000;30000.000000;0.893300;Science communication;International Exploratory Workshops;1;1;1.000000;Biology and Medicine;General Biology;2008
0.000000;1082960.000000;0.000000;Careers;Practice-to-Science;0;2;0.000000;Mathematics, Natural- and Engineering Sciences;Mathematics;2020
530355.000000;562267.000000;0.943200;Science communication;Scientific Exchanges;47;51;0.921600;Humanities and Social Sciences;Sociology, social work, political sciences, media and communication studies, health;2019
540000.000000;540000.000000;1.000000;Careers;MD-PhD fellowships;3;3;1.000000;Biology and Medicine;Experimental Medicine;2015
1002630.000000;2501031.000000;0.400900;Careers;Fellowships;16;32;0.500000;Mathematics, Natural- and Engineering Sciences;Environmental Sciences;2012
0.000000;362329.000000;0.000000;Science communication;Agora;0;2;0.000000;Humanities and Social Sciences;Ethnology, social and human geography;2018
3903210.000000;19455182.000000;0.200600;Project funding;Project funding (Div. I-III);8;40;0.200000;Biology and Medicine;Preventive Medicine (Epidemiology/Early Diagnosis/Prevention);2016
67128.000000;267087.000000;0.251300;Science communication;Agora;2;3;0.666700;Biology and Medicine;General Biology;2015
49950.000000;56200.000000;0.888800;Careers;International short research visits;7;7;1.000000;Humanities and Social Sciences;Theology & religious studies, history, classical studies, archaeology, prehistory and early history;2010
0.000000;14383685.000000;0.000000;Careers;PRIMA;0;11;0.000000;Biology and Medicine;Basic Medical Sciences;2019
4230769.000000;17087148.000000;0.247600;Programmes;Sinergia;2;10;0.200000;Biology and Medicine;Clinical Medicine;2015
2080036.000000;6402603.000000;0.324900;Careers;Ambizione;4;11;0.363600;Biology and Medicine;Clinical Medicine;2013
400000.000000;3641115.000000;0.109900;Project funding;Project funding (special);1;12;0.083300;Biology and Medicine;Basic Medical Sciences;2020
1574180.000000;6372175.000000;0.247000;Careers;SNSF Professorships;1;4;0.250000;Mathematics, Natural- and Engineering Sciences;Earth Sciences;2016
331224.000000;2263589.000000;0.146300;Programmes;ERA-NET;1;9;0.111100;Mathematics, Natural- and Engineering Sciences;Physics;2019
15000.000000;61150.000000;0.245300;Science communication;Scientific Conferences;6;7;0.857100;Mathematics, Natural- and Engineering Sciences;Mathematics;2009
851820.000000;6004152.000000;0.141900;Programmes;ProDoc;3;20;0.150000;Humanities and Social Sciences;Sociology, social work, political sciences, media and communication studies, health;2006
2780589.000000;15780301.000000;0.176200;Careers;SNSF Professorships;2;13;0.153800;Humanities and Social Sciences;Art studies, musicology, theatre and film studies, architecture;2014
29330.000000;36660.000000;0.800100;Science communication;International Exploratory Workshops;2;3;0.666700;Biology and Medicine;Clinical Medicine;2013
11530.000000;13030.000000;0.884900;Careers;International short research visits;2;2;1.000000;Mathematics, Natural- and Engineering Sciences;Environmental Sciences;2011
362704.000000;757254.000000;0.479000;Careers;Ambizione;1;2;0.500000;Humanities and Social Sciences;Sociology, social work, political sciences, media and communication studies, health;2008
1566022.000000;6185165.000000;0.253200;Programmes;SCOPES;9;37;0.243200;Mathematics, Natural- and Engineering Sciences;Physics;2014
9362117.000000;18062164.000000;0.518300;Project funding;Project funding (Div. I-III);15;27;0.555600;Mathematics, Natural- and Engineering Sciences;Astronomy, Astrophysics and Space Sciences;2019
63440.000000;71440.000000;0.888000;Careers;International short research visits;8;8;1.000000;Humanities and Social Sciences;Psychology, educational studies;2011
12196848.000000;39494953.000000;0.308800;Careers;SNSF Professorships;9;26;0.346200;Biology and Medicine;Basic Biological Research;2012
0.000000;220505.000000;0.000000;Careers;Marie Heim-Voegtlin grants;0;1;0.000000;Biology and Medicine;General Biology;2008
1670000.000000;6210540.000000;0.268900;Programmes;SCOPES;12;43;0.279100;Mathematics, Natural- and Engineering Sciences;Engineering Sciences;2009
86243.000000;121425.000000;0.710300;Science communication;Open Access Article;44;56;0.785700;Biology and Medicine;General Biology;2019
126059.000000;366019.000000;0.344400;Programmes;Bridge - Proof of Concept;1;3;0.333300;Humanities and Social Sciences;Art studies, musicology, theatre and film studies, architecture;2018
100.000000;60.000000;1.666700;Careers;International short research visits;1;1;1.000000;Biology and Medicine;Experimental Medicine;2005
76740.000000;82990.000000;0.924700;Careers;International short research visits;10;10;1.000000;Biology and Medicine;General Biology;2012
24000.000000;71900.000000;0.333800;Science communication;Scientific Conferences;5;8;0.625000;Biology and Medicine;Basic Medical Sciences;2010
2230930.000000;9859140.000000;0.226300;Careers;Ambizione;5;17;0.294100;Biology and Medicine;Experimental Medicine;2012
3388086.000000;5845453.000000;0.579600;Careers;Fellowships;39;65;0.600000;Biology and Medicine;Basic Medical Sciences;2019
193400.000000;1201913.000000;0.160900;Programmes;Special Call on Coronaviruses;1;5;0.200000;Humanities and Social Sciences;Linguistics and literature, philosophy;2020
1818655.000000;3558751.000000;0.511000;Careers;Fellowships;34;47;0.723400;Mathematics, Natural- and Engineering Sciences;Earth Sciences;2012
2471197.000000;2478197.000000;0.997200;Infrastructure;Research Infrastructure;3;3;1.000000;Humanities and Social Sciences;Psychology, educational studies;2016
508353.000000;1554134.000000;0.327100;Science communication;Agora;4;10;0.400000;Biology and Medicine;General Biology;2016
66656.000000;70700.000000;0.942800;Programmes;NRP 61 Sustainable Water Management;1;1;1.000000;Humanities and Social Sciences;Ethnology, social and human geography;2013
0.000000;842864.000000;0.000000;Programmes;Bridge - Discovery;0;1;0.000000;Humanities and Social Sciences;Psychology, educational studies;2017
0.000000;381715.000000;0.000000;Science communication;Agora;0;2;0.000000;Humanities and Social Sciences;Linguistics and literature, philosophy;2015
567421.000000;1370019.000000;0.414200;Science communication;Agora;3;7;0.428600;Humanities and Social Sciences;Psychology, educational studies;2018
